"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";
"1826766354805821674,""Thu Aug 22 23:59:32 +0000 2024"",""0"",""@tanyarlfes kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga smpai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri #KawalPutusanMK #TolakPilkadaAkal2an"",""1826771217371857191"","""",""tanyarlfes"",""in"",""imwinter"",""0"",""0"",""0"",""https://x.com/rinakatarinablu/status/1826771217371857191"",""1421748633943248900"",""rinakatarinablu"""
"1826625053708165439,""Thu Aug 22 23:59:32 +0000 2024"",""0"",""@araaananana Cepet sembuh Indonesia #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771216012902493"","""",""araaananana"",""in"",""en-"",""0"",""0"",""0"",""https://x.com/hoonloper/status/1826771216012902493"",""1544195810648543232"",""hoonloper""";
"1826640575342543108,""Thu Aug 22 23:59:32 +0000 2024"",""0"",""@lhsploopy BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771215740272971"","""",""lhsploopy"",""in"","""",""0"",""0"",""0"",""https://x.com/jongjayya/status/1826771215740272971"",""1673719584657149952"",""jongjayya""";
"1826771214679068784,""Thu Aug 22 23:59:32 +0000 2024"",""0"",""PPP RT TWEET DI BAWAH INI PLS KALO LEWAT #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771214679068784"","""","""",""in"",""she/her || ca/fa"",""0"",""0"",""0"",""https://x.com/mizuxniz/status/1826771214679068784"",""1075350201643094016"",""mizuxniz""";
"1826751242065907865,""Thu Aug 22 23:59:31 +0000 2024"",""0"",""@tanyakanrl BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771213244653991"","""",""tanyakanrl"",""in"",""JEONGWOO"",""0"",""0"",""0"",""https://x.com/pjwjeong/status/1826771213244653991"",""1459335325172449280"",""pjwjeong""";
"1826572970996744635,""Thu Aug 22 23:59:31 +0000 2024"",""0"",""@unesa_fess BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771212913291287"","""",""unesa_fess"",""in"",""ENFP"",""0"",""0"",""0"",""https://x.com/orlldinary/status/1826771212913291287"",""1324997750119788545"",""orlldinary""";
"1826755025147707487,""Thu Aug 22 23:59:31 +0000 2024"",""0"",""@starfess Gua yakin dia tau dari story nya hindia terus dia kepo dan akhirnya nyari tau sendiri. Big respect! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771211730518302"","""",""starfess"",""in"","""",""0"",""0"",""0"",""https://x.com/caramelmackiato/status/1826771211730518302"",""1206221011672190979"",""caramelmackiato""";
"1826615372667125768,""Thu Aug 22 23:59:30 +0000 2024"",""0"",""@tanyakanrl BATALKAN BUKAN TUNDA! #KawalPutusanMk #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771208844837113"","""",""tanyakanrl"",""in"",""dikamar Jaeyong."",""0"",""0"",""0"",""https://x.com/kkinkykitten/status/1826771208844837113"",""1456126663331221506"",""kkinkykitten""";
"1826771203148972187,""Thu Aug 22 23:59:29 +0000 2024"",""0"",""KAMI BUTUH BATALKAN BUKAN TUNDA !!! #KawalPutusanMK #MenjagaPutusanMK https://t.co/coJJ7PGBnU"",""1826771203148972187"",""https://pbs.twimg.com/media/GVn-t6TbMAAeOgO.png"","""",""in"","""",""0"",""0"",""1"",""https://x.com/secretlo0vers/status/1826771203148972187"",""1567283220487741441"",""secretlo0vers""";
"1826588239916110077,""Thu Aug 22 23:59:28 +0000 2024"",""0"",""@nishiicon @ssogarize BATALKAN BUKAN DITUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771201538359519"","""",""nishiicon"",""in"",""she/her"",""0"",""0"",""0"",""https://x.com/pjongseeong/status/1826771201538359519"",""1414017951829659648"",""pjongseeong""";
"1826771199596396925,""Thu Aug 22 23:59:28 +0000 2024"",""0"",""Njir 159. Minimal ngotak sih #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #BauKetekOligarki"",""1826771199596396925"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/lewat_c/status/1826771199596396925"",""1622393754501156869"",""lewat_c""";
"1826771197448913345,""Thu Aug 22 23:59:27 +0000 2024"",""0"",""yooo morninggg jangan lupaa awali pagi mu dengan naikin ht dan terus bersuara #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771197448913345"","""","""",""in"",""jy's"",""0"",""0"",""0"",""https://x.com/bbeautypure/status/1826771197448913345"",""1425866909728219139"",""bbeautypure""";
"1826633892360847717,""Thu Aug 22 23:59:26 +0000 2024"",""0"",""@sheldon24james LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771192206033013"","""",""sheldon24james"",""in"",""98's"",""0"",""0"",""0"",""https://x.com/cicaphile/status/1826771192206033013"",""1286214698946314240"",""cicaphile""";
"1826641747545354573,""Thu Aug 22 23:59:26 +0000 2024"",""0"",""@convomf ️ KAMI BUTUH DIBATALKAN BUKAN DITUNDA ️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771190096306504"","""",""convomf"",""in"","""",""0"",""0"",""0"",""https://x.com/subakjogja/status/1826771190096306504"",""1321375654479237124"",""subakjogja""";
"1826769087248433478,""Thu Aug 22 23:59:25 +0000 2024"",""0"",""@rahmdess27 @DivHumas_Polri Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian menculik nya sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri #KawalPutusanMK #TolakPilkadaAkal2an"",""1826771188326302027"","""",""rahmdess27"",""in"",""planet exol"",""0"",""0"",""0"",""https://x.com/pcybbh91/status/1826771188326302027"",""1362996867122913280"",""pcybbh91"""
"1826771144340635723,""Thu Aug 22 23:59:25 +0000 2024"",""0"",""BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy https://t.co/DuMwTOlTaq"",""1826771187772571972"",""https://pbs.twimg.com/media/GVn-s1_bMAAoqAZ.jpg"",""shuraaablue"",""in"",""Bandung, Jawa Barat"",""0"",""0"",""0"",""https://x.com/shuraaablue/status/1826771187772571972"",""1789143492423499777"",""shuraaablue""";
"1826587232230322347,""Thu Aug 22 23:59:25 +0000 2024"",""0"",""@Jeanethvy BATALKAN BUKAN TUNDA ‼️ #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771186623348847"","""",""Jeanethvy"",""in"",""_WORLD SEVENTEEN 💎"",""0"",""0"",""0"",""https://x.com/cheol___95/status/1826771186623348847"",""1615534493531799552"",""cheol___95""";
"1826686354824310784,""Thu Aug 22 23:59:23 +0000 2024"",""0"",""@WagimanDeep212_ inget kemaren hari ketakutan jokowi dan kroninya. kita kasih paham doi. #KawalPutusanMk #TolakPilkadaAsal2an #TolakPolitikDinasti #TolankPolitikDinastiJokowi"",""1826771180159946752"","""",""WagimanDeep212_"",""in"","""",""0"",""0"",""0"",""https://x.com/Dayak2018/status/1826771180159946752"",""1522517097502322689"",""Dayak2018""";
"1826770212743766176,""Thu Aug 22 23:59:23 +0000 2024"",""0"",""@kdrama_menfess Keren mba #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771178721345537"","""",""kdrama_menfess"",""in"",""Jakarta Selatan, DKI Jakarta"",""0"",""0"",""0"",""https://x.com/Milky4y/status/1826771178721345537"",""1390678140683313152"",""Milky4y""";
"1826763545662685325,""Thu Aug 22 23:59:23 +0000 2024"",""0"",""@txtdrjkt @DivHumas_Polri KEMBALIKAN TEMAN-TEMAN KAMI @DivHumas_Polri #KawalPutusanMK"",""1826771177983148415"","""",""txtdrjkt"",""in"","""",""0"",""0"",""0"",""https://x.com/miyageochan/status/1826771177983148415"",""1359989608549818375"",""miyageochan""";
"1826763545662685325,""Thu Aug 22 23:59:22 +0000 2024"",""0"",""@txtdrjkt @DivHumas_Polri KEMBALIKAN TEMAN-TEMAN KAMI @DivHumas_Polri #KawalPutusanMK"",""1826771176322203907"","""",""txtdrjkt"",""in"","""",""0"",""0"",""0"",""https://x.com/riionell/status/1826771176322203907"",""1421033781339713583"",""riionell""";
"1826634720148684840,""Thu Aug 22 23:59:22 +0000 2024"",""0"",""@woodisdiary BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771174841590003"","""",""woodisdiary"",""in"",""caratland"",""0"",""0"",""0"",""https://x.com/yoonn_jeonghan/status/1826771174841590003"",""1809939833592401920"",""yoonn_jeonghan""";
"1826763833660100810,""Thu Aug 22 23:59:22 +0000 2024"",""0"",""@tanyakanrl Batalkan bukan tunda kawal sampai menang! #MenjagaPutusanMK #KawalPutusanMk #kawalkeputusanMK"",""1826771173826592886"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/nalatteo/status/1826771173826592886"",""1254759730523721730"",""nalatteo""";
"1826630227654836431,""Thu Aug 22 23:59:22 +0000 2024"",""0"",""@nahrscv BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771173100978199"","""",""nahrscv"",""in"",""ENHYPEN, 240817"",""0"",""0"",""0"",""https://x.com/queeensdom/status/1826771173100978199"",""1158609906288644096"",""queeensdom""";
"1826766354805821674,""Thu Aug 22 23:59:22 +0000 2024"",""0"",""@tanyarlfes Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri @ListyoSigitP #KawalPutusanMK"",""1826771172828348495"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/fairyelnath/status/1826771172828348495"",""1091574669772124160"",""fairyelnath"""
"1826580103205454340,""Thu Aug 22 23:59:21 +0000 2024"",""0"",""@bbyminyongie BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771172643799164"","""",""bbyminyongie"",""in"",""ksy🫶"",""0"",""0"",""0"",""https://x.com/kwonfirehosh/status/1826771172643799164"",""897308087521918977"",""kwonfirehosh""";
"1826763833660100810,""Thu Aug 22 23:59:21 +0000 2024"",""0"",""@tanyakanrl BATALKAN BUKAN DITUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771172060786821"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/aleyeahy/status/1826771172060786821"",""1549912492750835712"",""aleyeahy""";
"1826771169586151711,""Thu Aug 22 23:59:21 +0000 2024"",""0"",""Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga smpai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri @ListyoSigitP #KawalPutusanMk"",""1826771169586151711"","""","""",""in"",""Aceh Tamiang, Nangro Aceh Daru"",""0"",""0"",""0"",""https://x.com/ailemaavir/status/1826771169586151711"",""1391136514122280960"",""ailemaavir"""
"1826763833660100810,""Thu Aug 22 23:59:20 +0000 2024"",""0"",""@tanyakanrl bismillah YaAllah #MenjagaPutusanMK #KawalPutusanMk"",""1826771168327766496"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/ylowme/status/1826771168327766496"",""1675517329378258944"",""ylowme""";
"1826614233955701176,""Thu Aug 22 23:59:19 +0000 2024"",""0"",""@leevansyi 𝐁𝐀𝐓𝐀𝐋𝐊𝐀𝐍!!! 𝐁𝐔𝐊𝐀𝐍 𝐃𝐈𝐓𝐔𝐍𝐃𝐀!!! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771163856712171"","""",""leevansyi"",""in"","""",""0"",""0"",""0"",""https://x.com/hajenot/status/1826771163856712171"",""1344624468056965122"",""hajenot""";
"1826539814558323090,""Thu Aug 22 23:59:19 +0000 2024"",""0"",""@nct_menfess BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771163823177787"","""",""nct_menfess"",""in"","""",""0"",""0"",""0"",""https://x.com/alabiyuminjae/status/1826771163823177787"",""1607263942073782272"",""alabiyuminjae""";
"1826771163642823096,""Thu Aug 22 23:59:19 +0000 2024"",""0"",""KEMBALIKAN TEMAN KAMIIIIIIII #MenjagaPutusanMK #KawalPutusanMk"",""1826771163642823096"","""","""",""in"",""mana aja!"",""0"",""0"",""0"",""https://x.com/raquat__/status/1826771163642823096"",""1096493791857434624"",""raquat__""";
"1826684556960788746,""Thu Aug 22 23:59:18 +0000 2024"",""0"",""@tanyarlfes gila... iblis pun lewat. #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771159586930713"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/isaforger/status/1826771159586930713"",""1369440310049337346"",""isaforger""";
"1826766354805821674,""Thu Aug 22 23:59:18 +0000 2024"",""0"",""@tanyarlfes Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERA! @DivHumas_Polri @ListyoSigitP #KawalPutusanMK"",""1826771158999691375"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/jasjushua/status/1826771158999691375"",""1646719917906067462"",""jasjushua"""
"1826771158727090281,""Thu Aug 22 23:59:18 +0000 2024"",""0"",""Ikut bang #KawalPutusanMk"",""1826771158727090281"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/HelmiAttila/status/1826771158727090281"",""1451122349248417792"",""HelmiAttila""";
"1826771156214661138,""Thu Aug 22 23:59:18 +0000 2024"",""0"",""btw semangat naikin ht ya guys!! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771156214661138"","""","""",""in"",""ENFP"",""0"",""0"",""0"",""https://x.com/orlldinary/status/1826771156214661138"",""1324997750119788545"",""orlldinary""";
"1826766354805821674,""Thu Aug 22 23:59:18 +0000 2024"",""0"",""@tanyarlfes Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri @ListyoSigitP #KawalPutusanMK"",""1826771156055281860"","""",""tanyarlfes"",""in"","""",""0"",""0"",""0"",""https://x.com/Ala48903754/status/1826771156055281860"",""1344257630240313346"",""Ala48903754"""
"1826771153219977609,""Thu Aug 22 23:59:17 +0000 2024"",""1"",""kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga smpai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri #KawalPutusanMK #TolakPilkadaAkal2an"",""1826771153219977609"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ilabyou92/status/1826771153219977609"",""1503609221971005440"",""ilabyou92"""
"1826757965430620295,""Thu Aug 22 23:59:15 +0000 2024"",""0"",""@nurulc459 BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771146538451188"","""",""nurulc459"",""in"","""",""0"",""0"",""0"",""https://x.com/SWidhea/status/1826771146538451188"",""1683510688063574022"",""SWidhea""";
"1826771145418571878,""Thu Aug 22 23:59:15 +0000 2024"",""0"",""ANJIR ga nyangka...... #KawalPutusanMk #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771145418571878"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ihugwonnie/status/1826771145418571878"",""1425693406500515845"",""ihugwonnie""";
"1826521331921551453,""Thu Aug 22 23:59:14 +0000 2024"",""0"",""@17CARATS_INA BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771143254311006"","""",""17CARATS_INA"",""in"",""ksy🫶"",""0"",""0"",""0"",""https://x.com/kwonfirehosh/status/1826771143254311006"",""897308087521918977"",""kwonfirehosh""";
"1826771142553788571,""Thu Aug 22 23:59:14 +0000 2024"",""0"",""Terus naikan ht ni udah ilang di trending masa #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771142553788571"","""","""",""in"",""대한민국 서울"",""0"",""2"",""0"",""https://x.com/kenzkdl_bee/status/1826771142553788571"",""1723398973212491776"",""kenzkdl_bee""";
"1826633575825076464,""Thu Aug 22 23:59:14 +0000 2024"",""0"",""@mystcique akak #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771140997775445"","""",""mystcique"",""in"",""17"",""0"",""0"",""0"",""https://x.com/jimvven/status/1826771140997775445"",""1361903127629164545"",""jimvven""";
"1826747350502818302,""Thu Aug 22 23:59:13 +0000 2024"",""0"",""@BulanSabit_1485 BATALKAN BUKAN TUNDA! KEMBALIKAN KAWAN-KAWAN KAMII!! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771139118727560"","""",""BulanSabit_1485"",""in"",""L1485E1248 "",""0"",""0"",""0"",""https://x.com/exosarranghaja/status/1826771139118727560"",""1363064250923585546"",""exosarranghaja""";
"1826600687415017805,""Thu Aug 22 23:59:13 +0000 2024"",""0"",""@neutwal LAWAN! JANGAN LENGAH! BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771136308490309"","""",""neutwal"",""in"","""",""0"",""0"",""0"",""https://x.com/xsyalyes/status/1826771136308490309"",""1244095335409975296"",""xsyalyes""";
"1826769756713886036,""Thu Aug 22 23:59:13 +0000 2024"",""0"",""@DiaryHali BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771135750701265"","""",""DiaryHali"",""in"",""Betelgeuse||she/her'03"",""0"",""0"",""1"",""https://x.com/wqblueryavolt/status/1826771135750701265"",""1430334863094075396"",""wqblueryavolt""";
"1826765099702329850,""Thu Aug 22 23:59:12 +0000 2024"",""1"",""@tanyakanrl Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian menculik nya sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! @DivHumas_Polri #KawalPutusanMK #TolakPilkadaAkal2an"",""1826771132315554154"","""",""tanyakanrl"",""in"","" kim jisoo"",""0"",""0"",""0"",""https://x.com/kjslv__/status/1826771132315554154"",""1553720457257369601"",""kjslv__"""
"1826771123201343987,""Thu Aug 22 23:59:10 +0000 2024"",""0"",""Pagi pagi mari #MenjagaPutusanMK #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti https://t.co/MeN70SjnmG"",""1826771123201343987"",""https://pbs.twimg.com/media/GVn-p5FbgAEmLhU.jpg"","""",""in"",""fa +×+"",""0"",""0"",""0"",""https://x.com/artemus_moon/status/1826771123201343987"",""1462811802870312962"",""artemus_moon""";
"1826601818824331728,""Thu Aug 22 23:59:09 +0000 2024"",""0"",""@renjunampyeon BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771122328928593"","""",""renjunampyeon"",""in"",""ksy🫶"",""0"",""0"",""0"",""https://x.com/kwonfirehosh/status/1826771122328928593"",""897308087521918977"",""kwonfirehosh""";
"1826714325123563682,""Thu Aug 22 23:59:09 +0000 2024"",""0"",""@eaJPark thanks Jae BATALKAN BUKAN TUNDA! #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti"",""1826771120080781503"","""",""eaJPark"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/rj_rkive/status/1826771120080781503"",""997653975879925760"",""rj_rkive""";
"1826607818754945054,""Thu Aug 22 23:59:08 +0000 2024"",""0"",""@tanyarlfes BATALKAN BUKAN TUNDA #KawalPutusanMK #TolakPilkadaAkal2an #TolakPolitikDinasti #PeringatanDarurat #IndonesiaEmergencyDemocracy"",""1826771116662423897"","""",""tanyarlfes"",""in"",""felix's heart"",""0"",""0"",""0"",""https://x.com/fenbokiee/status/1826771116662423897"",""1147358012027232256"",""fenbokiee""";
"1826771115169251563,""Thu Aug 22 23:59:08 +0000 2024"",""0"",""Kami menuntut pihak kepolisian yang bertugas hari ini &amp";" melakukan aksi kekerasan terhadap mahasiswa kemudian ada yang diculik juga sampai saat ini tidak ada informasi dimana mahasiswa tersebut. KEMBALIKAN MEREKA SEGERAA!! HHHH @DivHumas_Polri @ListyoSigitP #KawalPutusanMK"",""1826771115169251563"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/KakoWarau/status/1826771115169251563"",""1376066609366753282"",""KakoWarau"""
"1826771110580682860,""Thu Aug 22 23:59:07 +0000 2024"",""0"",""Gedek bgt sm kudungnya pengen gw tarik rasanya #MenjagaPutusanMK #KawalPutusanMk #kawalkeputusanMK"",""1826771110580682860"","""","""",""in"",""she/her "",""0"",""0"",""0"",""https://x.com/justhuah/status/1826771110580682860"",""1148400462862811136"",""justhuah""";
